from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5848220;5931308;221;15447;76;48;16801;101;91;26686;113;90;25390;-1;-1;-1;-1;-1
5848221;5931308;223;15594;83;53;19015;100;87;26429;109;86;25133;-1;-1;-1;-1;-1
5848222;5931308;215;15061;83;53;19015;109;98;24537;112;100;22148;40;21623;34;21623;24
5848223;5931308;220;15423;93;59;18697;100;91;24024;110;93;21635;40;-1;34;-1;24
5848224;5931308;218;15286;93;59;18697;100;88;23805;109;90;21416;40;-1;34;-1;23
5848225;5931308;223;15620;93;59;18697;102;93;24138;113;95;21749;41;-1;35;-1;24
5848226;5931308;224;15715;97;61;19253;85;75;22903;100;77;20514;37;22840;32;22840;21
5848227;5931308;222;15558;97;61;19253;85;73;22746;90;73;22746;37;22869;32;22869;21
5848228;5931308;223;15625;64;41;13568;85;74;22813;93;74;22813;37;22868;32;22868;21
5848229;5931308;197;13824;64;41;13568;73;64;20535;81;64;20535;33;19973;28;19973;18
5848230;5931308;197;13816;64;41;13568;71;62;20400;77;62;20400;32;20463;27;20463;18
5848231;5931308;190;13280;62;39;13031;62;51;19619;69;51;19619;31;19285;26;19285;17
5848232;5931308;188;13192;62;39;13031;60;51;19531;63;50;19531;31;19135;26;19135;17
5848233;5931308;189;13233;62;39;13031;62;54;19815;66;54;19815;29;18956;25;18956;16
5848234;5931308;183;12809;59;37;13202;60;51;17344;64;49;17344;33;18978;28;18978;18
5848235;5931308;186;12991;59;37;13178;59;51;17325;61;49;17325;33;18963;28;18963;18
5848236;5931308;186;13054;59;38;13071;62;48;16856;64;55;16984;33;19201;28;19201;18
5848237;5931308;185;12946;59;37;13057;63;49;17157;65;57;17113;34;19607;29;19607;18
5848238;5931308;189;13249;62;39;13602;59;51;17665;62;57;18162;34;17965;30;17993;20
5848239;5931308;182;12724;62;39;12836;55;45;16238;57;51;16736;32;17203;28;17230;18
5848240;5931308;183;12776;62;40;12988;55;46;16595;56;51;17092;33;17281;28;17308;19
5848241;5931308;183;12795;61;39;12958;53;47;16066;54;46;15718;33;17618;29;17645;19
5848242;5931308;187;13098;61;39;12964;56;50;16369;56;54;16021;34;16847;29;16873;20
5848243;5931308;182;12727;59;37;12686;49;44;15794;49;46;15446;31;16621;27;16647;17
5848244;5931308;185;12943;58;37;12799;53;48;16141;55;50;15201;31;16354;27;16381;18
5848245;5931308;180;12625;59;37;12894;52;46;14882;50;44;15141;31;16554;27;16581;18
5848246;5931308;181;12693;58;37;12848;49;41;14531;48;41;14531;31;16415;26;16442;17
5848247;5931308;181;12670;59;37;12913;46;41;14500;48;40;14500;31;16305;26;16331;17
5848248;5931308;184;12865;59;38;12951;44;39;14352;44;38;14352;31;16461;27;16488;18
5848249;5931308;186;13008;59;37;13006;44;35;15890;44;34;15890;31;16081;27;16108;18
5848250;5931308;189;13218;60;38;13420;41;33;15731;43;32;15731;31;16181;26;16207;18
5848251;5931308;193;13511;61;39;13694;44;33;15453;46;33;15453;31;16223;27;16249;18
5848252;5931308;194;13549;62;39;13726;41;31;15050;45;30;15050;30;15883;26;15859;18
5848253;5931308;196;13750;61;38;13644;43;30;14776;47;30;14776;30;15710;26;15737;18
5848254;5931308;199;13936;61;39;13841;43;32;14887;47;32;14887;30;15969;26;15995;18
5848255;5931308;202;14147;63;40;14160;43;31;14582;47;31;14582;31;16059;27;16059;18
5848256;5931308;204;14291;63;40;14417;44;30;14173;49;30;14173;32;15854;27;15854;18
5848257;5931308;207;14498;64;41;14695;44;32;14294;49;32;14294;31;15957;27;15957;17
5848258;5931308;211;14785;65;41;14937;50;36;14556;51;36;14556;32;15944;28;15944;18
5848259;5931308;214;14985;66;42;15083;50;36;14609;53;36;14609;31;15945;27;15945;18
5849999;5931308;552;38645;166;105;38784;153;129;39302;153;133;40959;77;48803;67;49396;44
5850000;5931308;541;37846;166;105;38784;141;124;40458;150;126;40458;77;48841;67;49434;44
5850001;5931308;517;36181;160;101;37807;127;107;40266;138;109;40266;77;48039;67;48633;44
5850002;5931308;514;35971;160;101;37807;123;104;40056;138;106;40056;75;47795;65;48389;42
5850003;5931308;511;35777;159;101;37581;123;101;39862;132;103;39862;75;47518;65;48112;42
5850004;5931308;506;35406;157;99;37264;119;96;39490;132;98;39490;75;47166;65;47760;41
5850005;5931308;508;35584;157;99;37264;119;91;39154;132;93;39154;75;46791;65;47385;41
5850006;5931308;511;35738;154;97;36528;108;86;38804;120;88;38804;74;46484;64;47078;40
5850007;5931308;514;35980;154;97;36528;108;86;38784;120;88;38784;74;46759;64;47353;40
5850008;5931308;525;36726;153;97;36482;114;89;38750;126;91;38750;74;46462;64;47055;40
5850009;5931308;525;36761;154;97;36604;114;90;38786;126;92;38786;74;46611;64;47205;40
5850014;5931308;-1;-1;151;96;34681;-1;-1;-1;-1;-1;-1;63;42790;54;42630;38
5850015;5931308;-1;-1;151;96;34681;-1;-1;-1;-1;-1;-1;63;39620;54;39460;38
5850016;5931308;-1;-1;151;96;34681;-1;-1;-1;-1;-1;-1;63;38700;54;38540;38
5850017;5931308;-1;-1;139;88;30826;-1;-1;-1;-1;-1;-1;62;38543;53;38383;36
5850018;5931308;-1;-1;139;88;30826;-1;-1;-1;-1;-1;-1;62;42120;53;38833;36
5850019;5931308;-1;-1;139;88;30826;-1;-1;-1;-1;-1;-1;62;42069;53;38782;36
5850020;5931308;-1;-1;139;88;30826;-1;-1;-1;-1;-1;-1;62;42092;53;38805;36
5850021;5931308;-1;-1;128;81;28716;-1;-1;-1;-1;-1;-1;58;41675;49;38388;32
5850022;5931308;-1;-1;128;81;28716;-1;-1;-1;-1;-1;-1;58;41044;49;37757;32
5850023;5931308;414;28975;128;81;28716;118;103;30691;136;103;30691;58;36462;49;36302;32
5850024;5931308;414;28972;128;81;28716;118;103;30688;136;103;30688;58;36287;50;36127;33
5850025;5931308;406;28403;123;78;28310;118;95;30119;131;95;30119;56;35848;48;35688;32
5850026;5931308;406;28433;122;77;28211;118;95;30149;131;95;30149;56;35715;47;35555;31
5850027;5931308;406;28400;123;78;28252;118;95;30115;131;95;30115;56;35897;48;35737;31
5850028;5931308;411;28752;126;80;28657;118;100;30468;136;100;30468;56;35838;47;35678;31
5850029;5931308;391;27385;116;74;27309;95;79;28873;120;85;29101;54;35031;45;34871;30
5850030;5931308;388;27155;116;74;27309;90;76;28644;120;82;28871;54;34709;45;34550;30
5850031;5931308;390;27330;116;74;27309;92;78;28818;120;84;29046;54;34876;46;34716;30
5850032;5931308;393;27477;116;74;27309;96;80;28965;120;86;29193;54;35111;46;34951;30
5850033;5931308;379;26500;121;76;26428;90;77;27995;120;83;28223;54;33472;46;33312;30
5850034;5931308;374;26168;121;76;26428;87;73;27663;120;79;27890;54;33225;46;33065;30
5850035;5931308;366;25594;114;72;25817;90;76;27878;120;82;28106;53;33135;45;32975;29
5850036;5931308;360;25194;111;70;25440;84;71;26790;120;76;27018;53;32852;44;32692;29
5850037;5931308;361;25263;111;70;25370;90;76;27129;120;81;27357;52;32535;44;32375;29
5850038;5931308;353;24730;106;67;24629;92;79;26225;116;83;26452;51;32117;43;31957;27
5850039;5931308;351;24549;106;67;24397;90;77;26044;111;81;26271;52;31759;44;31599;28
5850040;5931308;342;23941;104;66;24062;84;69;25524;102;73;25752;50;31437;42;31278;27
5850041;5931308;339;23763;103;65;23837;83;66;25291;96;68;25519;50;31197;42;31038;27
5850042;5931308;343;23992;104;66;23973;84;69;25520;102;73;25748;50;31429;42;31321;27
5850043;5931308;345;24144;106;67;24065;89;76;26013;102;80;26240;52;31969;43;31861;28
5850044;5931308;338;23667;104;66;23763;90;72;25420;102;78;25420;51;31051;43;30942;28
5850045;5931308;334;23368;104;66;23551;87;68;25121;94;74;25121;50;30793;42;30685;27
5850046;5931308;329;23005;101;64;23109;80;63;24759;94;69;24759;49;30460;41;30352;26
5850047;5931308;331;23203;102;64;23353;80;63;24967;94;70;24967;50;30739;42;30630;27
5850048;5931308;335;23485;103;65;23608;87;68;25830;94;74;25249;50;31190;42;31082;27
5850049;5931308;329;23040;104;66;23616;90;75;25358;100;81;26567;51;30910;43;30801;28
5850050;5931308;325;22754;105;66;23809;90;73;26210;96;76;26225;52;31217;44;31109;28
5850051;5931308;326;22826;105;66;23809;95;81;26771;102;84;26786;-1;32074;-1;31965;-1
5850052;5931308;323;22577;108;68;24548;96;82;26827;101;85;26842;-1;33163;-1;33055;-1
5850053;5931308;320;22387;109;69;24713;101;81;29743;101;88;27095;-1;33113;-1;33005;-1
5850054;5931308;318;22290;108;68;21579;97;79;29645;103;94;27483;-1;32734;-1;32395;-1
5850055;5931308;323;22640;108;68;21579;104;84;29996;107;99;27834;-1;29115;-1;29007;-1
5850056;5931308;310;21726;108;68;21579;104;87;30182;116;101;28561;-1;29216;-1;29108;-1
5850057;5931308;303;21202;108;68;21579;111;93;30567;120;107;28947;-1;32359;-1;32020;-1
5850058;5931308;299;20935;101;64;23340;111;94;30677;123;108;29057;-1;32154;-1;31815;-1
5850059;5931308;299;20902;101;64;23340;118;99;31030;125;113;29410;46;32259;41;31920;27
5850060;5931308;297;20772;101;64;23340;120;105;31416;130;119;29796;46;26538;41;26538;27
5850061;5931308;304;21246;93;59;20963;112;89;28226;117;100;28338;45;26402;40;26530;26
5850062;5931308;305;21382;93;59;20963;112;91;28363;118;102;28475;45;26249;40;26377;26
5850063;5931308;300;21031;93;59;20963;108;86;28011;112;97;28123;45;26018;40;26146;26
5850064;5931308;296;20720;93;59;20963;101;82;27700;107;93;27812;44;25827;39;25955;25
5850065;5931308;295;20670;93;59;20461;101;81;27651;107;92;27763;44;25650;39;25778;25
5850066;5931308;290;20271;91;57;20148;97;67;26682;100;78;26794;44;25236;39;25364;24
5850067;5931308;289;20215;90;57;20108;97;67;26668;100;78;26781;44;25380;39;25508;24
5850068;5931308;277;19361;85;54;18941;91;81;20196;91;84;20196;42;24861;37;24989;23
5850069;5931308;274;19154;87;55;19200;88;78;19988;88;81;19988;42;24110;37;24238;22
5850070;5931308;268;18771;87;55;19200;79;65;19020;82;68;19020;42;23166;37;23166;23
5850071;5931308;255;17828;80;50;17881;85;76;22676;86;78;21874;39;22421;34;22421;21
5850072;5931308;254;17769;80;51;17972;72;64;21658;71;63;20838;41;22851;36;22851;22
5850073;5931308;253;17722;79;50;17588;71;60;20880;71;61;20880;40;22618;35;22618;21
5850074;5931308;255;17857;79;50;17534;72;61;21067;72;62;20955;41;22678;35;22636;22
5850075;5931308;256;17891;77;49;17120;70;61;21526;69;57;21414;41;23012;35;22744;22
5850076;5931308;258;18044;76;48;16884;70;57;21060;69;54;21060;41;22710;35;22710;22
5850077;5931308;264;18448;76;48;16681;72;65;21768;74;61;21656;40;22875;35;22875;22
5850078;5931308;266;18588;76;48;16637;75;69;22523;76;65;22523;40;23199;34;23199;22
5850079;5931308;256;17911;73;46;16331;78;64;20563;77;65;24554;39;23156;34;23156;22
5850080;5931308;253;17715;75;48;16829;77;64;20539;75;63;24186;38;22813;33;22813;21
5850081;5931308;264;18461;75;48;16964;80;69;20907;81;70;24898;39;23177;33;23177;22
5850082;5931308;270;18878;76;48;17203;85;75;21324;87;73;23765;42;23977;36;23977;23
5850083;5931308;272;19009;77;49;17431;88;77;21455;88;75;23896;43;24414;37;24414;24
5850084;5931308;276;19286;79;50;17661;91;81;21731;89;79;24173;43;24577;37;24577;24
5850085;5931308;278;19445;79;50;17785;98;83;21891;94;82;24332;43;24735;37;24735;25
5850086;5931308;281;19683;80;51;17849;99;87;22129;99;85;24570;43;24857;37;24857;25
5850087;5931308;284;19879;80;51;17849;99;89;22325;100;88;24767;-1;23003;-1;23003;-1
5850088;5931308;228;15992;72;46;15860;89;75;24388;100;73;23093;-1;23266;-1;23266;-1
5850089;5931308;229;16024;72;46;15860;89;76;24420;100;74;23124;-1;23396;-1;23396;-1
5850090;5931308;232;16258;74;47;16277;80;67;24982;88;66;23687;38;23682;33;23682;22
5850091;5931308;233;16345;74;47;16277;74;64;24767;82;63;23472;38;23063;33;23751;21
5850092;5931308;238;16667;74;47;16304;80;68;25095;88;67;23799;39;23250;33;24351;22
5850093;5931308;240;16798;74;47;16304;85;74;25521;91;73;24226;39;23613;34;24714;22
5850094;5931308;216;15138;74;47;16304;108;96;27012;112;95;25717;-1;23670;-1;24771;-1
5850095;5931308;219;15311;76;48;16784;103;93;26807;112;92;25512;-1;-1;-1;-1;-1
5850096;5931308;212;14848;83;53;19015;112;106;23420;109;101;19372;41;21107;36;21107;26
5850097;5931308;213;14886;83;53;19015;111;102;24811;110;101;19410;40;21444;34;21444;24
5850098;5931308;215;15036;93;59;18697;102;93;24132;110;95;21743;40;-1;34;-1;24
5850099;5931308;225;15781;93;59;18697;109;95;24300;113;97;21911;41;-1;35;-1;24
5850100;5931308;224;15689;-1;-1;-1;105;94;24208;113;96;21818;41;-1;36;-1;24
5850101;5931308;228;15952;-1;-1;-1;109;97;24471;114;99;22082;41;-1;36;-1;24
5850102;5931308;194;13558;64;41;13568;73;64;20552;81;64;20552;34;20210;29;20210;19
5850103;5931308;193;13481;64;41;13568;67;59;20192;77;59;20192;34;20002;29;20002;19
5850104;5931308;193;13500;64;41;13568;65;54;19859;73;54;19859;33;19664;28;19664;18
5850105;5931308;190;13328;64;41;13568;63;52;19687;69;52;19687;32;19487;27;19487;18
5850106;5931308;189;13265;61;39;13089;62;51;19624;69;51;19624;31;19133;26;19133;17
5850107;5931308;184;12888;62;39;13031;55;45;19227;61;45;19227;31;19045;26;19045;17
5850108;5931308;188;13137;59;37;13014;60;50;19476;63;49;19476;30;19018;25;19018;16
5850109;5931308;179;12528;55;35;12480;55;44;16579;61;46;16357;33;18762;28;18762;18
5850110;5931308;182;12715;56;36;12766;59;42;16417;59;48;16544;32;18788;27;18788;17
5850111;5931308;182;12749;57;36;12889;59;45;16600;61;51;16727;32;18932;28;18932;18
5850112;5931308;182;12724;59;38;12900;58;44;17091;62;56;14110;33;19322;29;19322;18
5850113;5931308;181;12688;60;38;13406;54;44;17054;57;51;16769;33;19401;28;19401;18
5850114;5931308;178;12453;61;39;12601;51;47;20098;55;47;16502;32;17161;28;17187;19
5850115;5931308;180;12600;63;40;12931;54;48;16255;56;51;16753;33;17087;28;17114;19
5850116;5931308;186;13045;59;38;12483;53;48;16112;56;50;15764;33;17788;29;17815;19
5850117;5931308;182;12762;59;37;12641;49;45;15829;49;46;15481;31;16287;26;16313;17
5850118;5931308;177;12377;59;37;12636;43;39;15251;45;38;15251;31;16472;27;16499;17
5850119;5931308;178;12480;59;38;12916;49;46;15448;48;44;15933;31;16181;27;16207;18
5850120;5931308;176;12338;57;36;12506;49;42;14854;47;42;15785;30;16138;26;16164;17
5850121;5931308;178;12483;58;37;12547;49;44;14999;48;44;15910;31;16259;26;16285;17
5850122;5931308;177;12422;58;37;12631;43;36;14114;42;35;14114;30;16002;25;16029;17
5850123;5931308;181;12641;59;37;12906;42;34;13996;45;33;13996;31;15588;27;15614;18
5850124;5931308;184;12848;58;37;13046;42;35;13670;44;35;14124;30;15971;26;15997;17
5850125;5931308;188;13131;59;38;13254;42;35;13699;44;35;13699;30;15707;26;15733;18
5850126;5931308;189;13211;60;38;13362;42;35;13617;46;35;15561;31;15684;27;15710;18
5850127;5931308;190;13286;60;38;13518;44;34;15221;45;33;15221;29;15620;25;15609;17
5850128;5931308;193;13512;60;38;13449;43;32;14899;47;32;14899;29;15477;25;15504;17
5850129;5931308;198;13869;61;39;13895;43;30;14553;47;30;14553;30;15988;26;16015;18
5850130;5931308;198;13860;62;39;14022;41;29;14475;43;29;14475;31;15959;27;15959;17
5850131;5931308;202;14148;63;40;14265;41;27;13985;43;27;13985;30;15661;26;15661;17
5850132;5931308;206;14408;63;40;14559;41;28;14024;45;28;14024;30;15722;26;15722;17
5850133;5931308;207;14518;63;40;14714;44;31;13806;49;31;13806;29;15493;26;15493;17
5850134;5931308;209;14602;64;41;14921;44;32;13884;49;32;13884;30;15555;26;15555;17
5850135;5931308;209;14617;61;39;14414;53;42;13976;59;42;13976;30;15024;26;15024;17
5850136;5931308;207;14456;61;39;14414;51;40;13806;58;40;13806;26;16158;23;16158;15
5851873;5931308;547;38311;166;105;38070;142;126;40624;150;128;40624;77;47994;67;48588;43
5851874;5931308;541;37840;163;103;37850;138;122;40313;150;124;40313;76;47812;67;48406;42
5851875;5931308;535;37479;163;103;37850;135;119;40091;147;121;40091;76;47870;67;48464;42
5851876;5931308;519;36357;163;103;37850;133;109;40442;144;111;40442;76;48027;67;48620;42
5851877;5931308;527;36860;159;101;37581;135;117;40945;144;119;40945;75;47766;65;48360;42
5851878;5931308;529;37016;157;99;37264;135;119;41101;147;121;41101;75;47384;65;47977;41
5851879;5931308;513;35924;154;97;36528;119;93;39286;132;95;39286;74;46893;64;47487;40
5851880;5931308;516;36120;154;97;36528;108;85;38702;120;87;38702;74;46360;64;46954;40
5851881;5931308;516;36107;153;97;36310;108;84;38689;120;86;38689;73;46071;63;46665;39
5851882;5931308;519;36313;152;96;36229;108;83;38337;120;85;38337;73;46137;63;46731;39
5851883;5931308;519;36329;152;96;36195;119;97;38552;132;99;38552;73;45975;63;46569;39
5851884;5931308;519;36361;154;97;36130;123;97;38583;132;99;38583;73;46075;63;46669;39
5851885;5931308;524;36669;155;98;36541;123;102;38891;132;104;38891;74;46438;64;47032;40
5851887;5931308;-1;-1;155;98;36541;-1;-1;-1;-1;-1;-1;74;42660;64;42501;40
5851888;5931308;-1;-1;155;98;36541;-1;-1;-1;-1;-1;-1;74;42909;64;42749;40
5851889;5931308;461;32276;151;96;34681;183;152;33992;186;150;33992;63;43128;54;42968;38
5851890;5931308;461;32253;139;88;30826;183;152;33969;186;150;33969;62;38535;53;38375;36
5851891;5931308;-1;-1;139;88;30826;-1;-1;-1;-1;-1;-1;62;42036;53;38749;36
5851892;5931308;-1;-1;139;88;30826;-1;-1;-1;-1;-1;-1;62;41890;53;38603;36
5851893;5931308;-1;-1;139;88;30826;-1;-1;-1;-1;-1;-1;62;41820;53;38533;36
5851894;5931308;-1;-1;139;88;30826;-1;-1;-1;-1;-1;-1;62;41852;53;38565;36
5851895;5931308;-1;-1;139;88;30826;-1;-1;-1;-1;-1;-1;62;41594;53;38307;36
5851896;5931308;-1;-1;127;81;29710;-1;-1;-1;-1;-1;-1;59;40993;51;37707;34
5851897;5931308;426;29810;127;81;29710;140;117;31526;147;115;31526;58;40457;50;37170;33
5851898;5931308;425;29717;126;80;29440;137;113;31433;142;113;31433;58;40097;50;36810;33
5851899;5931308;421;29461;126;80;29440;129;110;31177;142;110;31177;58;40046;50;36759;33
5851900;5931308;409;28654;126;80;28657;118;98;30370;131;98;30370;58;40055;50;36769;33
5851901;5931308;409;28598;126;80;28657;118;97;30313;131;97;30313;56;35871;48;35711;32
5851902;5931308;409;28596;126;80;28657;118;97;30312;131;97;30312;56;39083;48;35902;31
5851903;5931308;395;27675;117;74;27535;98;83;29163;120;89;29391;54;35148;46;34989;30
5851904;5931308;391;27373;117;74;27577;95;79;28861;120;85;29089;54;35031;46;34871;30
5851905;5931308;393;27530;117;74;27577;96;81;29018;120;87;29246;54;35168;46;35008;30
5851906;5931308;383;26831;121;76;26428;96;82;28326;120;88;28554;54;35059;46;34899;30
5851907;5931308;380;26579;121;76;26428;92;79;28074;120;85;28301;54;33627;46;33467;30
5851908;5931308;372;26031;116;74;26162;96;82;28347;120;88;28575;54;33465;46;33305;30
5851909;5931308;370;25871;116;74;26162;96;80;28187;120;86;28415;54;33265;46;33105;30
5851910;5931308;364;25485;112;71;25538;90;75;27081;120;80;27308;53;32945;45;32785;29
5851911;5931308;357;24992;113;72;25794;95;82;27512;120;87;27739;53;33350;45;33191;29
5851912;5931308;353;24723;110;70;24868;92;80;26254;116;84;26482;52;33490;44;33331;28
5851913;5931308;347;24292;106;67;24398;84;73;25786;107;77;26014;52;31963;44;31803;28
5851914;5931308;342;23968;105;66;24149;83;68;25462;99;70;25690;51;31686;43;31526;27
5851915;5931308;340;23777;105;67;24218;83;66;25272;96;68;25500;50;31853;42;31693;27
5851916;5931308;334;23382;102;64;23450;82;64;25161;96;66;25388;49;30822;41;30714;26
5851917;5931308;331;23166;101;64;23376;82;71;24974;102;77;26010;49;30601;41;30493;26
5851918;5931308;328;22963;101;64;23259;81;68;24770;98;75;24770;49;30395;41;30286;26
5851919;5931308;326;22791;100;63;22868;81;66;24599;94;72;24599;49;30130;41;30021;26
5851920;5931308;324;22687;100;63;22872;80;61;24432;88;68;24432;49;30261;41;30152;26
5851921;5931308;327;22907;101;64;22923;81;66;24727;94;73;24727;49;30262;42;30154;27
5851922;5931308;330;23094;103;65;23373;81;68;24914;98;75;24914;50;30647;42;30539;27
5851923;5931308;330;23078;104;66;23578;88;73;25241;100;81;26604;51;30942;43;30833;28
5851924;5931308;322;22564;106;67;23913;90;77;26490;99;80;26505;52;31397;44;31288;28
5851925;5931308;327;22886;106;67;23913;96;79;26597;99;81;26612;52;31993;44;31885;28
5851926;5931308;322;22554;106;67;23913;91;80;24649;99;85;24649;-1;33359;-1;33251;-1
5851927;5931308;324;22659;107;68;21483;93;82;24754;99;87;24754;-1;28952;-1;28843;-1
5851928;5931308;323;22589;108;68;21579;97;84;29945;103;93;25169;-1;28954;-1;28846;-1
5851929;5931308;307;21493;108;68;21579;99;87;23776;105;91;23776;48;28842;41;28734;27
5851930;5931308;306;21453;108;68;21579;99;86;23737;105;90;23737;48;29086;41;28978;27
5851931;5931308;303;21218;108;68;21579;116;98;30924;125;112;29304;48;29334;41;29225;27
5851932;5931308;298;20879;108;68;21548;116;98;30941;125;112;29321;46;32244;41;31905;27
5851933;5931308;293;20537;101;64;23340;116;99;30988;125;113;29368;46;26564;41;26564;27
5851934;5931308;292;20458;93;59;20963;120;103;31317;129;117;29697;46;26529;41;26529;27
5851935;5931308;292;20421;93;59;20963;126;106;31679;131;119;28683;46;26292;41;26292;27
5851936;5931308;305;21337;93;59;20963;112;91;28317;117;102;28430;45;26257;40;26385;26
5851937;5931308;303;21236;93;59;20963;112;89;28216;117;100;28328;45;26119;40;26247;26
5851938;5931308;298;20890;93;59;20575;106;84;27870;109;95;27982;45;25953;40;26081;25
5851939;5931308;294;20545;93;59;20561;100;71;26956;104;82;27069;45;25633;39;25761;25
5851940;5931308;293;20501;92;58;20400;100;71;26912;104;82;27024;44;25272;39;25400;25
5851941;5931308;291;20381;91;57;20148;97;69;26792;104;80;26904;44;25637;39;25765;25
5851942;5931308;277;19375;91;57;20148;93;84;20385;94;87;20385;42;24947;37;25075;23
5851943;5931308;267;18713;87;55;19200;79;63;18900;84;66;18900;42;22894;37;22894;22
5851944;5931308;276;19318;87;55;19200;83;71;19504;88;73;21626;42;22909;37;22909;22
5851945;5931308;265;18542;80;50;17881;73;60;18729;73;62;20850;37;22557;32;22557;20
5851946;5931308;250;17472;78;49;17510;66;58;20540;66;58;20540;41;22645;35;22645;22
5851947;5931308;250;17482;78;50;17533;66;61;20713;66;59;20550;40;22335;35;22335;21
5851948;5931308;251;17549;78;49;17507;68;59;20619;68;60;20619;40;22297;35;22297;21
5851949;5931308;251;17581;79;50;17317;69;61;20684;69;61;20684;40;22399;35;22399;21
5851950;5931308;259;18101;75;48;16650;70;59;21027;71;56;21027;40;22480;34;22480;22
5851951;5931308;256;17922;75;47;16452;70;58;20849;75;54;20737;40;22423;34;22423;21
5851952;5931308;255;17819;76;48;16637;70;61;21048;77;57;20935;40;23305;34;23305;22
5851953;5931308;251;17581;72;46;15942;79;66;20136;78;63;21938;38;22489;33;22489;21
5851954;5931308;251;17539;73;46;16180;78;62;24209;79;64;24209;38;22861;33;22861;21
5851955;5931308;254;17786;74;47;16357;76;57;23678;75;58;22116;39;23008;33;23008;22
5851956;5931308;257;18002;76;48;16622;80;60;22793;83;62;22793;39;23232;34;23232;22
5851957;5931308;261;18304;77;49;16894;80;62;23606;85;64;23606;40;23580;34;23580;22
5851958;5931308;266;18642;78;49;17027;81;62;23262;85;64;23262;41;23803;35;23803;23
5851959;5931308;260;18175;79;50;17785;96;79;23305;97;82;23305;40;24169;34;24169;23
5851960;5931308;262;18328;79;50;17785;101;87;21656;99;84;23457;40;24236;34;24236;23
5851961;5931308;223;15602;68;43;14997;80;70;23998;89;68;22702;-1;22752;-1;22752;-1
5851962;5931308;225;15726;71;45;15476;86;71;24122;93;69;22827;-1;23104;-1;23104;-1
5851963;5931308;231;16154;72;46;15860;79;66;24554;88;65;23258;-1;23391;-1;23391;-1
5851964;5931308;227;15901;72;46;15869;74;62;24300;82;61;23005;37;23313;32;23313;21
5851965;5931308;239;16762;72;46;15869;80;70;25190;89;69;23895;39;22772;33;23873;22
5851966;5931308;243;17007;74;47;16277;85;73;25435;89;72;24140;39;23042;34;24143;23
5851967;5931308;211;14749;74;47;16277;109;100;27348;108;99;26053;-1;-1;-1;-1;-1
5851968;5931308;214;14985;74;47;16290;108;98;27187;111;97;25891;-1;-1;-1;-1;-1
5851969;5931308;210;14733;74;47;16304;112;104;23306;109;99;19257;41;-1;36;-1;26
5851970;5931308;207;14505;74;47;16304;110;101;23078;106;96;19029;39;21077;33;21077;23
5851971;5931308;207;14469;56;35;12212;108;98;24510;106;95;18993;39;21065;33;21065;23
5851972;5931308;211;14752;56;35;12212;108;99;24599;109;99;19277;39;21296;33;21296;24
5851973;5931308;214;14964;55;35;12197;111;102;24810;113;102;19488;42;-1;36;-1;25
5851974;5931308;228;15943;-1;-1;-1;109;97;24462;114;99;22073;42;-1;36;-1;24
5851975;5931308;230;16080;-1;-1;-1;111;99;24598;119;101;22209;42;-1;36;-1;25
5851976;5931308;193;13532;-1;-1;-1;73;64;20526;81;64;20526;34;20204;29;20204;19
5851977;5931308;188;13173;64;41;13568;73;63;20477;78;63;20477;34;19013;29;19324;19
5851978;5931308;187;13094;64;41;13568;73;64;20559;80;64;20559;32;19749;28;19749;18
5851979;5931308;191;13381;61;39;12957;63;53;19740;69;53;19740;32;19334;28;19334;18
5851980;5931308;186;12997;61;39;12957;57;47;19356;63;47;19356;31;18941;26;18941;17
5851981;5931308;180;12614;59;37;12642;52;42;18953;60;42;18953;30;18775;26;18775;16
5851982;5931308;184;12875;57;36;12899;52;41;18922;58;41;18922;29;18426;25;18426;16
5851983;5931308;175;12284;54;34;12363;51;44;18503;58;42;16114;31;18475;27;18475;17
5851984;5931308;180;12583;56;35;12712;52;46;16793;56;47;16412;31;18523;26;18523;17
5851985;5931308;178;12466;58;37;12648;58;42;16677;60;54;16365;33;19040;28;19040;18
5851986;5931308;177;12402;58;37;12481;57;41;16624;59;54;16301;32;18940;27;18940;17
5851987;5931308;178;12429;60;38;12771;52;46;19548;56;51;16591;32;17046;28;17073;18
5851988;5931308;175;12244;60;38;12388;51;45;15925;55;49;16418;31;16761;27;16787;18
5851989;5931308;176;12347;59;37;12217;50;43;15756;52;47;13148;30;16836;26;16863;17
5851990;5931308;178;12445;59;38;12445;44;37;15340;46;41;12732;30;16244;26;16271;17
5851991;5931308;177;12363;58;37;12592;44;36;15277;46;40;12670;30;16148;26;16175;17
5851992;5931308;173;12128;57;36;12304;44;36;15274;46;40;12667;31;16265;26;16212;17
5851993;5931308;176;12321;57;36;12448;48;43;14942;47;43;15872;30;16203;26;16230;17
5851994;5931308;172;12033;56;35;12255;45;40;14648;44;37;14648;29;15891;25;15917;17
5851995;5931308;172;12058;56;36;12255;41;35;15332;40;36;15332;29;15628;25;15655;16
5851996;5931308;180;12605;57;36;12495;43;36;14126;42;35;14126;30;15394;25;15420;17
5851997;5931308;177;12365;57;36;12569;42;31;13809;44;30;13809;28;15271;24;15298;16
