from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5866953;5975376;299;20921;97;61;21249;63;43;19596;63;53;19668;43;22503;37;22497;22
5866954;5975376;304;21287;98;62;21591;66;42;19959;70;63;21498;44;22958;38;22952;23
5866955;5975376;313;21887;100;63;21863;72;50;20501;77;65;22547;45;23518;39;23511;23
5866956;5975376;321;22452;100;63;21863;82;58;21075;81;60;21143;50;25850;43;25843;27
5866957;5975376;320;22391;104;66;22155;82;58;21048;81;60;21117;50;25732;43;25725;27
5866958;5975376;322;22565;107;68;22552;89;70;21899;89;72;21968;50;26043;43;26037;27
5866959;5975376;326;22824;107;68;22552;93;74;22158;94;76;22226;51;26283;44;26277;27
5866960;5975376;326;22799;107;68;22552;94;84;23350;95;81;23257;51;26232;44;26225;27
5866961;5975376;327;22886;107;68;22552;97;85;23437;95;82;23344;50;25594;44;25588;29
5866962;5975376;326;22853;107;68;22552;97;81;24285;102;83;24353;50;25696;44;25689;29
5866963;5975376;336;23507;104;66;22161;118;104;25144;115;98;23268;50;25844;44;25837;29
5866964;5975376;333;23338;104;66;22161;114;101;24976;115;95;23100;50;26483;44;26477;29
5866965;5975376;337;23594;116;73;26020;118;105;25231;115;99;23355;50;26558;44;26552;29
5868680;5975376;491;34348;150;95;34309;116;100;35224;115;99;35999;71;35727;61;35689;40
5868681;5975376;484;33895;149;94;33970;109;94;34771;109;93;35546;70;35491;61;35454;40
5868682;5975376;481;33667;146;93;33593;107;90;34543;106;89;35317;69;35363;60;35325;39
5868683;5975376;477;33398;147;93;33626;113;95;34320;109;94;35095;70;35079;61;35041;40
5868684;5975376;486;34045;150;95;33738;118;104;34967;124;102;35127;70;35077;61;35039;40
5868685;5975376;486;34053;149;94;33572;118;104;34975;124;102;35135;70;34984;61;34946;40
5868686;5975376;488;34167;157;99;34332;118;106;35089;127;104;35248;72;36003;62;35965;41
5868687;5975376;484;33861;157;99;34332;116;102;34783;118;100;34943;72;34601;62;34595;41
5868688;5975376;492;34432;150;95;30840;121;110;35354;127;108;35514;69;34546;60;34540;40
5868689;5975376;453;31727;138;87;31556;96;74;35097;109;75;31616;67;35293;57;35255;35
5868690;5975376;450;31506;137;87;31335;93;73;34651;109;74;31170;66;35110;57;35072;35
5868691;5975376;447;31316;137;87;31363;96;74;34736;109;76;31255;67;35315;57;35277;35
5868692;5975376;441;30837;141;89;31283;106;81;35191;121;82;31709;67;35072;57;35035;35
5868693;5975376;437;30566;141;89;31283;106;84;35415;121;85;31933;65;34666;56;34628;35
5868694;5975376;436;30499;136;86;30449;110;90;35855;121;92;32373;66;34836;56;34799;35
5868695;5975376;429;30019;137;87;30187;106;85;34442;121;87;30960;66;35019;56;34982;35
5868696;5975376;431;30184;137;87;30187;110;88;34608;121;89;31126;66;34434;56;34396;35
5868697;5975376;436;30500;137;87;30187;110;92;34924;127;93;31442;65;34350;56;34312;35
5868698;5975376;439;30732;140;89;29877;114;95;35155;127;97;31673;66;34477;57;34440;35
5868699;5975376;-1;-1;140;89;29877;-1;-1;-1;-1;-1;-1;66;34777;57;34739;35
5868700;5975376;-1;-1;140;89;30335;-1;-1;-1;-1;-1;-1;69;34611;59;34573;38
5868701;5975376;450;31524;140;89;30335;156;135;33371;159;132;32691;69;35384;59;35346;38
5868702;5975376;448;31349;144;91;31024;148;132;33196;159;130;32516;70;35237;61;35199;39
5868703;5975376;445;31155;144;91;31024;145;130;33002;152;127;32323;70;35773;61;35735;39
5868704;5975376;435;30418;143;90;30851;134;115;35067;146;116;31586;70;35537;60;35499;39
5868705;5975376;436;30517;143;90;30851;134;116;35166;146;118;31685;70;35782;60;35744;39
5868706;5975376;440;30806;145;92;31294;145;125;32652;146;122;31973;71;36051;62;36013;40
5868707;5975376;445;31155;148;94;31632;145;130;33002;152;127;32322;72;36398;62;36361;41
5868708;5975376;448;31336;150;95;31691;148;132;33183;159;129;32504;72;36621;62;36584;41
5868709;5975376;398;27863;121;77;27569;125;111;29385;128;112;29385;63;34155;54;34372;34
5868710;5975376;395;27637;122;77;27411;125;112;29401;128;113;29401;63;33931;54;34148;34
5868711;5975376;395;27624;122;77;27407;125;108;28456;128;109;33072;63;34134;54;34351;34
5868712;5975376;382;26748;122;77;27407;120;109;31774;128;112;27986;63;34572;54;34789;34
5868713;5975376;385;26969;123;78;27527;121;112;31995;128;111;33253;66;31957;56;31951;35
5868714;5975376;374;26158;117;74;26613;107;91;27352;125;104;27396;66;31764;56;31758;35
5868715;5975376;371;25981;109;69;25624;103;89;27176;123;101;27219;66;31593;56;31587;35
5868716;5975376;366;25610;109;69;25588;103;83;26805;116;96;26848;64;31154;55;31148;34
5868717;5975376;362;25305;108;68;25436;99;79;26500;114;92;26543;64;30743;54;30737;34
5868718;5975376;352;24637;106;67;24951;88;72;25108;101;82;25875;64;30163;54;30157;34
5868719;5975376;350;24523;105;67;24838;88;70;24993;100;81;25760;63;29952;54;29946;33
5868720;5975376;340;23786;103;65;24205;86;66;24359;90;71;25095;62;29409;52;29403;32
5868721;5975376;338;23664;102;65;23933;86;71;24047;92;77;28506;62;29042;52;29036;31
5868722;5975376;338;23631;102;65;24073;92;78;25224;98;81;29426;62;29096;52;29090;32
5868723;5975376;337;23556;104;66;23710;90;77;25149;95;80;28669;62;28789;53;28783;33
5868724;5975376;343;24012;104;66;23284;95;84;25605;101;87;29808;62;28341;53;28336;32
5868725;5975376;322;22530;102;65;22996;96;87;26109;97;85;26109;62;27959;53;27953;31
5868726;5975376;325;22754;103;65;23121;97;91;26332;101;89;26332;62;27621;53;27615;31
5868727;5975376;320;22390;100;63;22398;84;72;22175;93;74;22176;60;27703;51;27697;30
5868728;5975376;315;22057;97;62;22133;93;81;25635;93;79;25635;59;27243;51;27237;29
5868729;5975376;302;21157;94;60;21608;81;68;21434;89;71;25578;58;26768;49;26762;28
5868730;5975376;298;20888;94;60;21329;76;70;24718;81;65;24718;57;26750;49;26387;28
5868731;5975376;302;21115;94;60;21326;81;69;21510;89;71;25555;57;26581;49;26575;28
5868732;5975376;293;20495;91;58;20878;76;61;20336;84;63;20336;57;26028;48;26022;28
5868733;5975376;287;20083;89;56;20348;76;58;19872;79;58;19872;56;25398;48;25392;27
5868734;5975376;286;20013;89;56;20308;75;57;19801;79;57;19802;56;25394;48;25388;27
5868735;5975376;277;19410;89;57;19711;75;55;19285;77;55;19286;55;24721;46;24715;26
5868736;5975376;274;19204;86;54;19544;71;52;19079;73;52;19079;54;24594;46;24588;26
5868737;5975376;266;18624;83;53;18927;66;50;18654;69;50;18655;52;24008;45;24002;25
5868738;5975376;270;18880;84;54;19177;75;54;18938;73;54;18938;53;24118;45;24112;25
5868739;5975376;264;18469;84;54;19177;76;59;19271;75;59;19272;52;23748;44;23742;24
5868740;5975376;263;18388;83;52;18408;80;67;18407;83;69;18407;52;22511;46;22127;26
5868741;5975376;265;18534;85;54;18787;82;68;18554;85;71;18554;52;22411;46;22027;26
5868742;5975376;264;18465;85;54;18787;80;68;18484;83;70;18484;52;22493;46;22108;26
5868743;5975376;261;18236;84;53;18643;87;74;19001;89;77;19002;50;22142;45;21758;26
5868744;5975376;262;18318;93;59;18993;87;75;19084;90;78;19084;50;22281;45;21896;26
5868745;5975376;266;18603;91;58;18853;93;81;21102;90;82;21102;52;22951;47;22567;27
5868746;5975376;262;18310;91;58;18853;87;78;20903;88;79;20903;49;-1;44;-1;25
5868747;5975376;258;18091;91;58;18853;87;78;18843;89;78;18843;49;-1;44;-1;25
5868748;5975376;259;18158;86;55;18232;87;79;20965;89;80;20965;49;20422;44;20416;25
5868749;5975376;277;19407;86;55;18232;77;60;19691;76;61;19691;49;20479;44;20473;25
5868750;5975376;256;17938;83;53;18661;66;60;17658;66;60;17658;49;20607;44;20601;25
5868751;5975376;269;18836;82;52;18466;70;57;19475;68;58;19475;47;19577;42;19571;23
5868752;5975376;263;18388;82;52;18447;67;52;19342;68;53;19453;47;19481;42;19475;23
5868753;5975376;258;18069;80;51;18012;61;52;18381;65;54;17989;46;19007;42;19001;23
5868754;5975376;253;17689;78;50;17596;59;49;18144;61;50;17756;46;18862;42;18856;23
5868755;5975376;247;17307;76;48;17324;59;50;17277;60;48;17277;46;18236;40;18230;22
5868756;5975376;248;17346;78;49;17415;59;50;17291;61;48;17291;46;18508;41;18502;23
5868757;5975376;246;17232;76;48;17247;57;47;16840;55;45;16840;46;18157;41;18151;22
5868758;5975376;248;17355;77;49;17363;60;50;16976;62;47;16976;46;18348;41;18342;22
5868759;5975376;249;17455;78;49;17310;75;65;17282;75;63;17282;47;18687;41;18681;23
5868760;5975376;247;17281;78;49;17310;72;66;18526;71;60;17108;46;17595;42;17626;23
5868761;5975376;251;17545;81;52;17753;73;61;19562;76;58;22206;48;19131;42;19125;23
5868762;5975376;246;17192;79;50;17268;69;56;19209;75;52;21853;46;18771;41;18765;22
5868763;5975376;246;17235;-1;-1;-1;72;57;19275;76;53;21919;47;18539;41;18533;22
5868764;5975376;247;17286;80;51;17346;72;58;19326;78;54;21970;47;18884;41;18878;22
5868765;5975376;268;18789;81;52;17696;80;70;28831;84;68;23876;46;19178;40;19172;23
5868766;5975376;252;17636;83;52;17954;68;59;19819;73;59;21498;46;19470;40;19464;23
5868767;5975376;253;17690;84;53;17956;67;60;24463;72;60;21551;46;21638;40;21448;24
5868768;5975376;250;17518;83;52;17705;65;55;24239;71;58;21380;45;21296;39;21290;23
5868769;5975376;243;17020;83;52;17194;61;51;23958;70;53;20205;44;20673;38;20667;23
5868770;5975376;242;16905;83;53;17308;59;47;23666;70;52;20119;44;20622;38;20616;22
5868771;5975376;249;17429;83;52;17612;60;47;23279;73;59;20643;45;21093;39;21087;23
5868772;5975376;251;17591;82;52;17825;57;44;23083;69;60;24577;45;21260;38;21254;23
5868773;5975376;250;17526;81;52;17644;57;46;22856;67;60;17558;45;21808;38;21802;23
5868774;5975376;248;17327;80;51;17294;55;45;22777;62;55;17204;44;21803;37;21797;22
5868775;5975376;242;16974;79;50;17129;54;43;22170;58;51;23534;44;22241;37;22350;22
5868776;5975376;244;17062;80;50;17202;54;42;22104;60;52;23622;42;22404;36;22398;22
5868777;5975376;241;16872;78;49;16832;55;44;21716;60;52;16815;42;20822;36;21552;21
5868778;5975376;240;16822;78;50;17140;52;42;21580;57;49;16622;42;20555;36;21284;21
5868779;5975376;239;16699;77;49;16898;53;42;21307;55;50;16719;41;20309;35;21039;21
5868780;5975376;237;16605;78;49;17120;53;43;21364;57;53;16931;43;20294;37;21023;22
5868781;5975376;238;16631;76;48;16723;57;44;21095;62;52;17071;43;21394;37;21388;22
5868782;5975376;248;17379;77;49;17239;63;55;21843;67;59;18252;43;21237;37;21231;21
5868783;5975376;241;16879;77;49;17239;61;57;16686;62;56;16686;41;20634;35;20628;21
5868784;5975376;237;16614;75;47;16643;57;53;16422;60;52;16422;43;20093;37;20087;22
5868785;5975376;237;16608;74;47;16562;57;49;18294;59;53;17971;41;20069;35;20063;21
5868786;5975376;235;16462;74;47;16590;55;51;16262;57;50;16262;41;20429;35;20423;21
5868787;5975376;235;16460;74;47;16677;52;47;17479;59;47;17479;39;20128;34;20400;20
5868788;5975376;239;16748;76;48;16914;52;46;17447;59;46;17447;42;20172;35;20203;21
5868789;5975376;240;16829;77;49;17049;51;46;17420;56;46;17420;42;20212;35;20244;21
5868790;5975376;243;17030;80;51;17597;57;50;17730;59;49;17730;42;20471;36;20503;21
5868791;5975376;248;17384;78;50;17384;58;52;17946;58;52;17946;44;21096;37;21127;22
5868792;5975376;249;17405;80;50;17787;57;48;18257;54;45;18257;44;21259;37;21290;22
5868793;5975376;250;17506;81;51;17792;53;46;18108;53;43;18108;44;21814;38;21846;22
5868794;5975376;249;17464;81;51;17672;50;38;18051;52;45;18051;46;21875;39;21907;22
5868795;5975376;248;17343;82;52;17455;53;50;18409;52;48;17777;48;22858;41;23847;24
5868796;5975376;247;17276;82;52;17353;49;46;18117;49;46;18117;49;23358;41;24347;25
5868797;5975376;249;17414;83;52;17561;45;42;17858;45;42;17858;48;23184;41;24173;24
5868798;5975376;251;17573;82;52;17756;41;38;17547;40;38;17547;47;23471;40;24459;24
5868799;5975376;250;17509;81;52;17726;38;35;17345;38;35;17345;48;23809;40;24797;24
5868800;5975376;254;17750;81;52;17948;43;39;17634;42;39;17634;47;22419;40;22412;24
5868801;5975376;256;17932;81;52;17853;45;43;17936;46;43;17936;47;22680;40;22673;24
5868802;5975376;289;20256;82;52;17987;69;64;20874;67;61;20967;44;24807;39;24800;24
5868803;5975376;288;20138;83;53;18258;64;57;20416;64;54;20509;44;24444;39;24437;24
5868804;5975376;269;18810;88;56;18824;64;56;18526;67;55;18619;45;24133;39;24126;24
5868805;5975376;268;18760;88;56;18824;63;55;18476;66;55;18569;45;22343;39;22337;24
5868806;5975376;267;18660;88;55;18900;63;54;18376;65;53;18469;44;22022;38;22015;24
5868807;5975376;268;18747;88;55;18900;63;55;18463;66;55;18556;45;22430;39;22423;24
5868808;5975376;271;18989;88;56;19208;60;49;19075;68;48;19169;40;22289;35;22283;21
5868809;5975376;272;19026;88;56;19239;53;40;17947;56;40;18041;40;22180;35;22173;21
5868810;5975376;276;19323;92;58;20230;56;44;18244;59;44;18337;38;21080;33;21073;20
5868811;5975376;286;19987;93;59;20173;55;42;18795;54;40;18702;41;21274;35;21267;21
5868812;5975376;284;19913;93;59;20277;54;40;18661;53;39;18661;41;21572;35;21566;21
5868813;5975376;288;20178;94;60;20433;57;46;19077;55;44;18984;42;21901;36;21895;21
5868814;5975376;295;20622;95;60;20660;58;43;19609;63;53;20632;43;22507;38;22501;22
5868815;5975376;298;20846;97;62;21095;63;44;19685;63;55;19757;43;22585;38;22579;22
5868816;5975376;295;20684;97;61;20999;62;49;19981;67;57;20779;44;23033;39;23026;23
5868817;5975376;317;22168;97;61;20941;77;54;20782;80;69;22828;44;23925;39;23919;23
5868818;5975376;319;22321;104;66;22155;82;63;21387;84;65;21455;50;25634;43;25627;27
5868819;5975376;316;22151;104;66;22155;80;64;21486;84;66;21554;50;25696;43;25689;26
5868820;5975376;321;22472;107;68;22552;86;69;21807;89;71;21875;50;25838;43;25831;27
5868821;5975376;322;22511;107;68;22552;89;79;23062;91;77;22969;51;26143;44;26137;27
5868822;5975376;324;22706;107;68;22552;92;79;22533;94;80;23164;50;26034;44;26027;27
5868823;5975376;325;22733;104;66;22196;95;83;23284;95;80;23191;50;25351;44;25344;29
5868824;5975376;323;22638;104;66;22161;97;85;24569;100;85;23566;50;25535;44;25529;29
5868825;5975376;331;23188;104;66;22161;113;99;24826;114;93;22950;50;25979;44;25973;29
5868826;5975376;330;23131;104;66;22161;113;98;24769;113;92;22893;50;26335;44;26328;29
5868827;5975376;335;23440;115;73;25762;116;103;25078;115;97;23202;-1;26557;-1;26551;-1
5868828;5975376;342;23909;115;73;25762;122;109;25546;118;104;23671;47;26365;42;26358;26
5870541;5975376;484;33900;149;94;34122;106;89;34741;106;88;35516;71;35668;61;35630;40
5870542;5975376;482;33732;149;94;33970;104;89;34709;106;88;35484;70;35559;61;35521;40
5870543;5975376;479;33558;146;93;33596;104;89;34434;106;88;35208;69;35174;60;35136;39
5870544;5975376;476;33350;144;91;33265;101;86;34226;103;85;35001;69;34846;60;34809;39
5870545;5975376;473;33104;144;91;33289;107;91;34025;106;90;34800;69;34662;60;34625;39
5870546;5975376;490;34274;146;92;33251;121;107;35195;127;105;35355;69;34753;60;34715;39
5870547;5975376;493;34498;149;94;33567;124;111;35420;127;109;35580;70;35181;61;35144;40
5870548;5975376;480;33617;150;95;30840;116;98;34538;112;97;35313;69;34406;60;34400;40
5870549;5975376;489;34208;150;95;30840;121;106;35130;127;104;35290;69;34538;60;34532;40
5870550;5975376;489;34252;139;88;31503;121;107;35173;127;105;35333;67;35286;57;35248;35
5870551;5975376;449;31453;138;87;31378;93;72;34624;109;74;31142;67;35091;57;35053;35
5870552;5975376;448;31336;142;90;31297;93;71;34494;109;72;31012;66;34903;56;34865;35
5870553;5975376;443;31014;138;87;30979;96;78;34988;115;79;31506;65;34887;56;34849;35
5870554;5975376;446;31228;137;87;30829;106;81;35220;121;82;31738;65;34462;56;34424;35
5870555;5975376;430;30096;135;85;30521;106;83;34280;121;84;30798;66;34578;56;34540;35
5870556;5975376;426;29802;137;87;30187;106;81;34120;121;82;30639;66;34850;56;34812;35
5870557;5975376;423;29604;137;87;30187;106;85;34447;121;87;30965;66;34236;56;34198;35
5870558;5975376;421;29500;137;87;30187;110;89;33953;121;90;30471;65;34079;56;34041;35
5870559;5975376;424;29689;140;89;29877;110;92;34143;127;93;30661;65;34239;56;34201;35
5870560;5975376;424;29714;140;89;29877;110;92;34168;127;93;30686;66;34560;57;34523;35
5870561;5975376;426;29852;140;89;29877;110;94;34305;127;95;30824;66;34485;57;34447;35
5870562;5975376;429;30027;140;89;30335;124;109;34676;146;111;31194;69;34926;59;34888;38
5870563;5975376;428;29951;140;89;30335;124;108;34600;140;110;31118;69;35217;59;35179;38
5870564;5975376;430;30096;140;89;30335;128;110;34745;146;112;31263;69;35118;59;35080;38
5870565;5975376;431;30147;142;90;30662;128;111;34796;146;112;31315;69;35474;60;35436;39
5870566;5975376;441;30852;142;90;30662;145;126;32699;146;122;32019;70;35925;60;35887;39
5870567;5975376;443;31018;145;92;31294;145;128;32864;152;125;32185;72;36263;62;36225;41
5870568;5975376;449;31402;150;95;31691;148;133;33248;159;130;32569;72;36549;62;36511;41
5870569;5975376;450;31479;150;95;31691;153;134;33326;159;131;32646;63;36668;54;36630;34
5870570;5975376;399;27941;120;76;27210;129;112;29603;130;115;29603;63;33771;54;33987;34
5870571;5975376;391;27374;121;76;27265;125;104;28206;128;105;32822;62;33670;53;33887;34
5870572;5975376;394;27588;122;77;27354;125;107;28420;128;108;33036;63;33968;54;34185;34
5870573;5975376;386;27054;124;78;27525;125;108;29021;128;106;32866;64;34346;55;34563;35
5870574;5975376;376;26285;123;78;27527;113;96;29599;123;104;28587;64;34431;55;34648;35
5870575;5975376;376;26331;118;75;25563;113;97;29645;123;105;28633;63;32484;54;32701;35
5870576;5975376;378;26461;107;68;25510;116;96;29004;125;107;28763;63;32421;54;32638;34
5870577;5975376;357;24984;107;68;25510;94;76;25454;111;87;26221;63;32470;54;32686;34
5870578;5975376;354;24775;106;67;24925;92;73;25245;103;84;26012;64;31993;54;32210;34
5870579;5975376;349;24423;106;67;24925;88;68;24894;95;79;25661;63;30029;54;30024;33
5870580;5975376;347;24270;104;66;24515;88;66;24740;95;77;25507;62;29655;53;29649;33
5870581;5975376;341;23878;103;65;24293;86;66;24380;90;71;25116;62;29521;53;29515;33
5870582;5975376;337;23558;101;64;23783;86;70;24616;90;75;25352;61;29019;52;29013;32
5870583;5975376;331;23183;101;64;23618;86;72;24756;89;75;28958;61;28906;51;28900;32
5870584;5975376;328;22946;102;65;23812;92;78;25177;96;81;29380;61;28268;52;28262;32
5870585;5975376;323;22614;101;64;23043;95;81;25426;95;84;28945;62;27986;53;27980;31
5870586;5975376;320;22371;100;63;22759;95;85;25949;96;83;25949;61;27767;52;27761;31
5870587;5975376;315;22077;99;63;22544;93;81;25655;93;79;25655;60;27433;52;27427;30
5870588;5975376;312;21809;98;62;22274;90;80;25387;91;75;25387;60;27229;51;27223;30
5870589;5975376;310;21706;97;62;22133;90;79;25284;89;74;25284;59;27135;51;27129;29
5870590;5975376;304;21305;94;59;21524;80;71;24759;81;66;24759;58;26786;49;26780;28
5870591;5975376;301;21054;93;59;21382;78;69;24421;81;64;24421;58;26476;49;26470;28
5870592;5975376;301;21084;96;61;21581;79;70;24451;81;65;24451;59;26613;50;26607;29
5870593;5975376;301;21039;98;62;21819;90;75;24808;89;70;24808;59;26097;51;26092;29
5870594;5975376;290;20286;89;56;20348;76;61;20074;86;63;20075;57;26754;48;25615;27
5870595;5975376;290;20328;90;57;20558;76;62;20117;87;64;20118;57;25695;48;25690;28
5870596;5975376;290;20298;88;56;19616;99;88;21289;102;91;24190;54;24814;46;24808;26
5870597;5975376;279;19506;87;55;19655;75;57;19381;80;57;19382;54;24700;46;24694;26
5870598;5975376;271;18949;86;54;19404;75;55;18979;77;55;18980;54;24305;46;24299;26
5870599;5975376;262;18310;82;52;18658;75;55;19018;73;55;19019;52;23637;44;23631;24
5870600;5975376;259;18145;81;51;18412;76;59;19261;75;59;19262;51;23536;44;23530;24
5870601;5975376;258;18090;82;52;18381;76;61;18109;81;64;18110;52;23123;45;23117;26
5870602;5975376;258;18029;82;52;18381;76;60;18048;78;60;18049;52;22359;45;21975;26
5870603;5975376;262;18317;84;53;18643;76;65;18336;81;68;18336;52;22474;46;22090;26
5870604;5975376;257;18011;84;53;18643;83;71;18776;88;74;18777;52;21905;46;21521;26
5870605;5975376;258;18070;84;53;18021;83;72;18836;88;75;18836;50;22002;45;21618;26
5870606;5975376;258;18076;84;53;18076;88;81;19496;89;81;19573;-1;21307;-1;20923;-1
5870607;5975376;258;18050;86;54;18132;85;78;18802;87;82;19084;-1;-1;-1;-1;-1
5870608;5975376;258;18054;86;54;18132;87;78;18806;87;82;19088;49;-1;44;-1;25
5870609;5975376;252;17666;86;54;18132;82;72;18418;79;72;18418;48;20550;43;20545;24
5870610;5975376;253;17682;85;54;17536;64;58;17553;64;58;17553;49;20681;44;20675;25
5870611;5975376;254;17781;85;54;17536;58;53;17212;58;53;17212;49;20811;44;20805;25
5870612;5975376;273;19141;82;52;18466;74;62;19779;72;63;19890;47;19676;42;19670;23
5870613;5975376;264;18506;82;52;18447;66;60;19671;66;62;17815;47;19676;42;19670;23
5870614;5975376;260;18218;78;49;17494;62;58;17527;62;58;17527;47;19006;42;19000;23
5870615;5975376;249;17425;78;49;17494;56;53;17172;56;53;17172;47;19088;42;19082;23
5870616;5975376;246;17227;77;49;17277;56;51;17078;56;51;17078;47;19390;43;19384;24
5870617;5975376;242;16957;75;48;16975;56;52;17090;56;49;17068;47;18609;41;18604;23
5870618;5975376;241;16896;75;48;16961;55;51;16842;56;46;16842;45;17917;40;17911;22
5870619;5975376;247;17308;76;48;17216;60;50;16960;61;47;16960;46;18354;41;18348;22
5870620;5975376;241;16859;75;47;16746;65;56;16685;63;54;16685;45;17103;40;17135;22
5870621;5975376;243;16976;78;49;17310;66;58;16803;65;56;16803;46;17486;41;17518;23
5870622;5975376;244;17090;77;49;16995;71;57;19298;75;55;21999;47;19084;41;19078;23
5870623;5975376;243;17014;77;49;16996;69;56;19211;71;53;21855;47;18690;41;18684;23
5870624;5975376;243;16983;78;50;17060;64;54;19023;71;50;21666;45;18573;40;18567;22
5870625;5975376;246;17203;80;51;17494;66;58;19551;70;53;21887;46;18773;40;18767;22
5870626;5975376;250;17465;80;51;17518;65;57;19463;71;56;21250;-1;19094;-1;19088;-1
5870627;5975376;243;17032;80;51;17190;61;50;18992;66;49;20779;46;19424;40;19418;23
5870628;5975376;246;17234;83;53;17884;62;55;19309;67;54;21096;45;19785;39;19779;23
5870629;5975376;246;17209;84;53;17289;64;57;19463;67;56;21250;45;21066;39;21060;23
5870630;5975376;242;16930;82;52;17025;61;54;18328;70;52;20115;44;20512;38;20506;22
5870631;5975376;254;17769;81;51;16841;66;52;23618;77;60;20007;43;20465;38;20459;22
5870632;5975376;263;18404;82;52;17775;72;56;23926;79;66;20412;45;21205;38;21199;23
5870633;5975376;249;17463;81;51;17491;60;47;23294;70;52;19472;45;21558;38;21552;23
5870634;5975376;250;17497;80;51;17373;60;48;23330;68;60;21370;44;21584;38;21578;23
5870635;5975376;244;17108;80;51;17387;55;45;22774;62;56;17271;44;21953;37;21947;22
5870636;5975376;239;16732;80;51;17139;56;46;22419;60;53;23398;43;22201;37;22195;22
5870637;5975376;247;17283;77;49;16590;56;46;22399;61;55;17428;43;22507;37;22501;22
5870638;5975376;238;16640;77;49;16651;53;45;21844;62;49;16198;42;22433;36;22427;21
5870639;5975376;237;16580;77;49;16927;53;44;21768;60;48;16138;41;22501;35;22495;21
5870640;5975376;234;16361;76;48;16812;58;51;16321;62;45;16140;41;22656;35;22650;20
5870641;5975376;234;16371;75;48;16413;53;42;21295;56;52;16854;42;20153;35;20883;21
5870642;5975376;232;16228;74;47;16371;53;38;20678;57;50;16904;42;20442;36;21172;21
5870643;5975376;231;16150;74;47;16187;52;45;20779;58;50;16275;43;20800;36;21530;22
5870644;5975376;234;16352;74;47;16180;55;47;20562;58;50;16271;41;20507;35;20501;21
5870645;5975376;233;16328;74;47;16201;53;46;20463;55;48;16137;40;20242;34;20236;20
5870646;5975376;231;16197;74;47;16485;52;47;16006;57;47;16006;40;20104;34;20098;20
5870647;5975376;234;16396;74;47;16450;56;50;19755;58;51;20375;40;19392;34;19567;20
5870648;5975376;233;16339;74;47;16445;56;51;17773;58;50;17773;41;19709;35;19968;21
5870649;5975376;235;16467;75;47;16572;56;51;17789;58;50;17789;42;19846;36;19878;21
5870650;5975376;240;16808;76;48;16847;56;50;17705;57;49;17705;41;20329;35;20361;21
5870651;5975376;248;17375;78;50;17242;60;55;18116;59;51;18728;43;20543;37;20574;22
5870652;5975376;246;17191;78;49;17333;58;49;19026;58;50;18588;43;20744;37;20775;22
5870653;5975376;246;17237;78;50;17499;56;47;18211;53;44;18211;44;20979;37;21011;22
5870654;5975376;245;17176;78;50;17445;47;36;17913;52;43;17913;44;21701;38;21743;22
5870655;5975376;246;17204;80;50;17270;47;37;17960;52;44;17960;45;21747;38;21779;22
5870656;5975376;244;17080;81;51;17150;47;36;17609;51;43;17609;46;22117;39;22149;23
5870657;5975376;243;17000;81;51;17134;46;37;17444;49;44;17444;48;23666;41;23659;24
5870658;5975376;244;17091;81;51;17204;44;41;17792;43;41;17792;47;23748;40;23741;24
5870659;5975376;246;17200;81;51;17380;39;37;17511;39;37;17511;47;23868;40;23862;24
5870660;5975376;246;17234;80;51;17377;37;34;17297;36;31;17175;47;24171;40;24164;24
5870661;5975376;250;17469;80;51;17664;41;38;17554;40;38;17554;46;22111;39;22104;24
5870662;5975376;252;17624;81;51;17725;45;42;17870;45;42;17870;46;22093;39;22086;24
5870663;5975376;255;17858;82;52;17859;49;41;17761;50;47;18898;45;24772;40;24765;24
5870664;5975376;256;17886;83;52;18006;49;42;17826;49;44;18931;44;24759;39;24753;24
5870665;5975376;266;18635;82;52;17971;61;53;18351;63;53;18444;45;22206;39;22200;24
5870666;5975376;263;18392;88;56;18824;60;50;18107;62;49;18201;44;21947;38;21941;24
5870667;5975376;263;18400;84;54;18300;60;50;18116;62;50;18209;44;22066;38;22059;24
5870668;5975376;266;18628;88;55;18900;60;50;18116;65;50;18209;41;22871;36;22865;22
5870669;5975376;269;18822;87;55;18808;62;52;19320;66;52;19413;41;22638;36;22631;22
5870670;5975376;269;18858;89;56;19230;55;44;18188;56;43;18282;41;22565;36;22558;21
5870671;5975376;274;19166;89;57;19401;57;44;18796;55;44;18796;40;20793;35;20786;21
5870672;5975376;278;19466;92;58;19985;52;38;18361;54;38;18361;41;21860;36;21854;21
5870673;5975376;282;19728;93;59;20015;56;47;19048;55;43;18955;41;21962;36;21956;21
5870674;5975376;286;20007;94;60;20240;57;45;19114;57;45;19114;42;22340;37;22087;22
5870675;5975376;290;20298;94;60;20474;58;48;19953;62;53;20238;43;22879;38;22873;22
5870676;5975376;291;20371;95;60;20702;58;48;19908;61;52;20418;43;22881;38;22875;22
5870677;5975376;292;20429;97;61;20926;62;50;20075;66;57;20751;44;23018;39;23012;23
5870678;5975376;320;22368;97;61;20800;80;57;20982;82;72;23028;47;23943;41;23937;25
5870679;5975376;315;22034;104;66;22032;81;67;21649;84;70;22492;49;25592;43;25585;26
